Date,Campaign ID,Platform,Daily Impressions,Daily Clicks,Daily Engagement,Daily Conversion Rate,Daily Spend
2023-12-10 02:40:18.906101,CMP008,YouTube,1540,677,457,5.0,1325
2023-12-11 02:40:18.906101,CMP008,YouTube,8703,895,243,1.44,1223
2023-12-12 02:40:18.906101,CMP008,YouTube,1969,267,221,1.54,615
2023-12-13 02:40:18.906101,CMP008,YouTube,2083,547,392,3.48,1334
2023-12-14 02:40:18.906101,CMP008,YouTube,1755,947,77,4.76,1526
2023-12-15 02:40:18.906101,CMP008,YouTube,5026,137,257,3.17,1717
2023-12-16 02:40:18.906101,CMP008,YouTube,8515,421,133,1.26,1897
2023-12-17 02:40:18.906101,CMP008,YouTube,6249,828,111,0.69,293
2023-12-18 02:40:18.906101,CMP008,YouTube,9151,589,127,4.24,1784
2023-12-19 02:40:18.906101,CMP008,YouTube,5984,780,243,1.86,1857
2023-12-20 02:40:18.906101,CMP008,YouTube,1997,905,418,1.07,999
2023-12-21 02:40:18.906101,CMP008,YouTube,9598,209,133,2.25,377
2023-12-22 02:40:18.906101,CMP008,YouTube,2309,408,144,1.91,741
2023-12-23 02:40:18.906101,CMP008,YouTube,2633,478,286,2.17,1972
2023-12-24 02:40:18.906101,CMP008,YouTube,9222,675,54,2.3,1916
2023-12-25 02:40:18.906101,CMP008,YouTube,8667,228,258,3.49,435
2023-12-26 02:40:18.906101,CMP008,YouTube,6040,146,118,0.97,289
2023-12-27 02:40:18.906101,CMP008,YouTube,7119,268,66,2.89,719
2023-12-28 02:40:18.906101,CMP008,YouTube,6461,342,236,4.6,1785
2023-12-29 02:40:18.906101,CMP008,YouTube,2462,102,79,0.83,1240
2023-12-30 02:40:18.906101,CMP008,YouTube,9364,875,114,0.29,1015
2023-12-31 02:40:18.906101,CMP008,YouTube,5287,686,287,3.92,1284
2024-01-01 02:40:18.906101,CMP008,YouTube,5491,803,245,2.07,1185
2024-01-02 02:40:18.906101,CMP008,YouTube,9028,186,311,2.38,916
2024-01-03 02:40:18.906101,CMP008,YouTube,9565,908,392,1.72,415
2024-01-04 02:40:18.906101,CMP008,YouTube,6341,252,300,0.46,1315
2024-01-05 02:40:18.906101,CMP008,YouTube,4662,361,70,0.95,926
2024-01-06 02:40:18.906101,CMP008,YouTube,1906,590,118,1.04,1540
2024-01-07 02:40:18.906101,CMP008,YouTube,6886,927,146,2.0,1942
2024-01-08 02:40:18.906101,CMP008,YouTube,6590,532,260,0.45,375
2024-01-09 02:40:18.906101,CMP008,YouTube,3672,920,361,2.39,1607
2024-01-10 02:40:18.906101,CMP008,YouTube,8285,802,392,0.92,885
2024-01-11 02:40:18.906101,CMP008,YouTube,3156,591,207,0.44,1746
2024-01-12 02:40:18.906101,CMP008,YouTube,1997,138,437,4.55,1570
2024-01-13 02:40:18.906101,CMP008,YouTube,1373,476,269,3.21,550
2024-01-14 02:40:18.906101,CMP008,YouTube,2817,530,192,0.53,672
2024-01-15 02:40:18.906101,CMP008,YouTube,6736,812,330,2.62,961
2024-01-16 02:40:18.906101,CMP008,YouTube,7325,309,366,1.02,950
2024-01-17 02:40:18.906101,CMP008,YouTube,5210,691,98,3.37,1441
2024-01-18 02:40:18.906101,CMP008,YouTube,1059,797,186,1.91,1512
2024-01-19 02:40:18.906101,CMP008,YouTube,7261,859,90,1.63,1027
2024-01-20 02:40:18.906101,CMP008,YouTube,2625,404,72,3.91,1144
2024-01-21 02:40:18.906101,CMP008,YouTube,9754,989,443,0.72,1715
2024-01-22 02:40:18.906101,CMP008,YouTube,2274,549,258,2.5,1898
2024-01-23 02:40:18.906101,CMP008,YouTube,7199,739,159,3.98,738
2024-01-24 02:40:18.906101,CMP008,YouTube,6583,669,488,1.35,1111
2024-01-25 02:40:18.906101,CMP008,YouTube,9064,958,89,3.08,1421
2024-01-26 02:40:18.906101,CMP008,YouTube,9780,597,109,2.57,1277
2024-01-27 02:40:18.906101,CMP008,YouTube,2416,527,460,0.37,569
2024-01-28 02:40:18.906101,CMP008,YouTube,9978,129,128,3.9,1731
2024-01-29 02:40:18.906101,CMP008,YouTube,1758,734,101,0.37,1260
2024-01-30 02:40:18.906101,CMP008,YouTube,8133,797,372,0.57,534
2024-01-31 02:40:18.906101,CMP008,YouTube,4274,535,149,0.35,1610
2024-02-01 02:40:18.906101,CMP008,YouTube,3943,734,112,2.34,728
2024-02-02 02:40:18.906101,CMP008,YouTube,7606,679,338,1.91,1461
2024-02-03 02:40:18.906101,CMP008,YouTube,2129,765,473,4.5,437
2024-02-04 02:40:18.906101,CMP008,YouTube,1674,220,240,2.8,277
2024-02-05 02:40:18.906101,CMP008,YouTube,2149,283,403,4.67,374
2024-02-06 02:40:18.906101,CMP008,YouTube,3364,449,428,2.81,1675
2024-02-07 02:40:18.906101,CMP008,YouTube,4050,562,478,1.44,1654
2024-02-08 02:40:18.906101,CMP008,YouTube,4047,418,97,2.16,414
2024-02-09 02:40:18.906101,CMP008,YouTube,6788,567,94,2.56,1400
2024-02-10 02:40:18.906101,CMP008,YouTube,2007,863,363,0.63,789
2024-02-11 02:40:18.906101,CMP008,YouTube,4285,521,54,3.64,1798
2024-02-12 02:40:18.906101,CMP008,YouTube,4792,824,353,2.81,357
2024-02-13 02:40:18.906101,CMP008,YouTube,8883,969,435,2.26,1758
2024-02-14 02:40:18.906101,CMP008,YouTube,6440,364,438,3.2,1265
2024-02-15 02:40:18.906101,CMP008,YouTube,7152,766,256,4.61,432
2024-02-16 02:40:18.906101,CMP008,YouTube,5166,858,231,2.54,348
2024-02-17 02:40:18.906101,CMP008,YouTube,8059,157,329,4.39,239
2024-02-18 02:40:18.906101,CMP008,YouTube,2954,559,103,4.17,1426
2024-02-19 02:40:18.906101,CMP008,YouTube,3302,950,184,3.09,1449
2024-02-20 02:40:18.906101,CMP008,YouTube,5072,699,256,3.65,1374
2024-02-21 02:40:18.906101,CMP008,YouTube,4198,245,164,4.92,1633
2024-02-22 02:40:18.906101,CMP008,YouTube,7740,332,456,4.63,603
2024-02-23 02:40:18.906101,CMP008,YouTube,8695,336,98,0.46,1896
2024-02-24 02:40:18.906101,CMP008,YouTube,7420,485,214,3.08,501
2024-02-25 02:40:18.906101,CMP008,YouTube,6663,485,244,0.63,1889
2024-02-26 02:40:18.906101,CMP008,YouTube,7702,876,429,1.67,440
2024-02-27 02:40:18.906101,CMP008,YouTube,2505,132,171,3.1,1559
2024-02-28 02:40:18.906101,CMP008,YouTube,8187,713,148,3.43,671
2024-02-29 02:40:18.906101,CMP008,YouTube,7174,582,322,4.66,294
2024-03-01 02:40:18.906101,CMP008,YouTube,4057,432,126,3.12,558
2024-03-02 02:40:18.906101,CMP008,YouTube,2272,865,468,1.19,630
2024-03-03 02:40:18.906101,CMP008,YouTube,5656,821,323,1.74,1240
2024-03-04 02:40:18.906101,CMP008,YouTube,2307,351,201,2.36,768
2024-03-05 02:40:18.906101,CMP008,YouTube,5149,381,319,4.24,958
2024-03-06 02:40:18.906101,CMP008,YouTube,3384,508,347,4.17,1190
2024-03-07 02:40:18.906101,CMP008,YouTube,1467,837,272,1.94,1496
2024-03-08 02:40:18.906101,CMP008,YouTube,8741,495,54,0.2,1269
2024-03-09 02:40:18.906101,CMP008,YouTube,8576,375,202,3.4,1963
2024-03-10 02:40:18.906101,CMP008,YouTube,5434,584,324,3.12,1172
2024-03-11 02:40:18.906101,CMP008,YouTube,5376,902,217,4.24,315
2024-03-12 02:40:18.906101,CMP008,YouTube,7836,425,82,3.35,1868
2024-03-13 02:40:18.906101,CMP008,YouTube,7885,111,434,3.55,1687
2024-03-14 02:40:18.906101,CMP008,YouTube,5538,444,440,0.33,511
2024-03-15 02:40:18.906101,CMP008,YouTube,9521,651,400,3.0,1329
2024-03-16 02:40:18.906101,CMP008,YouTube,9321,223,454,0.96,296
2024-03-17 02:40:18.906101,CMP008,YouTube,3360,902,204,2.38,935
2024-03-18 02:40:18.906101,CMP008,YouTube,6588,497,135,3.06,1713
2024-03-19 02:40:18.906101,CMP008,YouTube,8552,843,252,4.94,207
2024-03-20 02:40:18.906101,CMP008,YouTube,2090,491,50,1.93,1726
2024-03-21 02:40:18.906101,CMP008,YouTube,2597,342,357,2.99,233
2024-03-22 02:40:18.906101,CMP008,YouTube,4902,864,372,0.3,1477
2024-03-23 02:40:18.906101,CMP008,YouTube,3280,485,423,2.93,878
2024-03-24 02:40:18.906101,CMP008,YouTube,3251,971,425,2.79,1922
2024-03-25 02:40:18.906101,CMP008,YouTube,9803,582,490,0.84,838
2024-03-26 02:40:18.906101,CMP008,YouTube,6696,417,394,2.3,791
2024-03-27 02:40:18.906101,CMP008,YouTube,9251,244,486,1.73,911
2024-03-28 02:40:18.906101,CMP008,YouTube,5584,577,126,1.88,498
2024-03-29 02:40:18.906101,CMP008,YouTube,1583,592,391,4.25,1441
2024-03-30 02:40:18.906101,CMP008,YouTube,1048,224,268,0.38,1855
2024-03-31 02:40:18.906101,CMP008,YouTube,2338,902,89,2.63,1850
2024-04-01 02:40:18.906101,CMP008,YouTube,7033,969,188,4.64,936
2024-04-02 02:40:18.906101,CMP008,YouTube,9599,398,253,0.39,203
2024-04-03 02:40:18.906101,CMP008,YouTube,1964,697,319,4.2,308
2024-04-04 02:40:18.906101,CMP008,YouTube,8238,362,259,4.88,1869
2024-04-05 02:40:18.906101,CMP008,YouTube,2716,223,491,2.41,421
2024-04-06 02:40:18.906101,CMP008,YouTube,7404,854,250,2.64,855
2024-04-07 02:40:18.906101,CMP008,YouTube,3485,956,373,3.66,1102
2024-04-08 02:40:18.906101,CMP008,YouTube,6635,270,435,4.08,828
2024-04-09 02:40:18.906101,CMP008,YouTube,1544,742,253,0.3,1257
2024-04-10 02:40:18.906101,CMP008,YouTube,7935,922,150,2.64,1374
2024-04-11 02:40:18.906101,CMP008,YouTube,6940,123,198,3.91,695
2024-04-12 02:40:18.906101,CMP008,YouTube,1097,879,265,2.7,1361
2024-04-13 02:40:18.906101,CMP008,YouTube,9772,960,412,2.55,1012
2024-04-14 02:40:18.906101,CMP008,YouTube,1514,563,217,2.26,480
2024-04-15 02:40:18.906101,CMP008,YouTube,2833,937,385,1.76,1772
2024-04-16 02:40:18.906101,CMP008,YouTube,2629,954,318,1.36,463
2024-04-17 02:40:18.906101,CMP008,YouTube,3328,116,188,4.07,768
2024-04-18 02:40:18.906101,CMP008,YouTube,3066,912,244,0.13,1470
2024-04-19 02:40:18.906101,CMP008,YouTube,3975,360,99,3.76,1936
2024-04-20 02:40:18.906101,CMP008,YouTube,2697,947,410,3.77,1725
2024-04-21 02:40:18.906101,CMP008,YouTube,6625,764,186,0.59,1566
2024-04-22 02:40:18.906101,CMP008,YouTube,8033,297,160,3.55,633
2024-04-23 02:40:18.906101,CMP008,YouTube,9190,627,395,1.01,355
2024-04-24 02:40:18.906101,CMP008,YouTube,6599,245,62,4.75,307
2024-04-25 02:40:18.906101,CMP008,YouTube,9594,876,486,2.75,1996
2024-04-26 02:40:18.906101,CMP008,YouTube,6259,841,275,2.12,1658
2024-04-27 02:40:18.906101,CMP008,YouTube,8102,889,266,2.53,203
2024-04-28 02:40:18.906101,CMP008,YouTube,8622,946,441,2.71,1827
2024-04-29 02:40:18.906101,CMP008,YouTube,9323,425,472,3.42,438
2024-04-30 02:40:18.906101,CMP008,YouTube,3816,496,58,0.64,1130
2024-05-01 02:40:18.906101,CMP008,YouTube,5756,180,90,1.75,1606
2024-05-02 02:40:18.906101,CMP008,YouTube,4745,115,212,1.26,1970
2024-05-03 02:40:18.906101,CMP008,YouTube,9467,438,465,2.19,1299
2024-05-04 02:40:18.906101,CMP008,YouTube,2990,668,141,3.71,656
2024-05-05 02:40:18.906101,CMP008,YouTube,3807,535,360,2.76,1911
2024-05-06 02:40:18.906101,CMP008,YouTube,6997,946,82,0.92,547
2024-05-07 02:40:18.906101,CMP008,YouTube,4212,502,437,0.42,1532
2024-05-08 02:40:18.906101,CMP008,YouTube,7827,405,134,0.82,591
2024-05-09 02:40:18.906101,CMP008,YouTube,8978,199,279,4.99,1797
2024-05-10 02:40:18.906101,CMP008,YouTube,6829,887,440,2.07,1708
2024-05-11 02:40:18.906101,CMP008,YouTube,4624,218,69,0.7,1651
2023-04-12 02:40:18.906101,CMP009,YouTube,19322,1978,1242,4.75,1941.0
2023-04-13 02:40:18.906101,CMP009,YouTube,8346,842,675,4.34,1113.0
2023-04-14 02:40:18.906101,CMP009,YouTube,5050,1358,1179,5.0,552.0
2023-04-15 02:40:18.906101,CMP009,YouTube,17310,358,1431,2.38,2295.0
2023-04-16 02:40:18.906101,CMP009,YouTube,8126,286,1155,2.43,1563.0
2023-04-17 02:40:18.906101,CMP009,YouTube,17698,1462,645,5.0,1038.0
2023-04-18 02:40:18.906101,CMP009,YouTube,14822,1796,1062,2.64,619.5
2023-04-19 02:40:18.906101,CMP009,YouTube,12198,508,159,5.0,1083.0
2023-04-20 02:40:18.906101,CMP009,YouTube,7630,1258,1104,5.0,618.0
2023-04-21 02:40:18.906101,CMP009,YouTube,5462,1506,261,5.0,661.5
2023-04-22 02:40:18.906101,CMP009,YouTube,18944,714,1323,3.69,640.5
2023-04-23 02:40:18.906101,CMP009,YouTube,12322,470,1239,4.77,1192.5
2023-04-24 02:40:18.906101,CMP009,YouTube,5524,1842,492,2.98,1933.5
2023-04-25 02:40:18.906101,CMP009,YouTube,3744,314,774,5.0,2082.0
2023-04-26 02:40:18.906101,CMP009,YouTube,6400,636,471,2.14,1747.5
2023-04-27 02:40:18.906101,CMP009,YouTube,8930,424,267,5.0,1149.0
2023-04-28 02:40:18.906101,CMP009,YouTube,11960,1798,1020,2.23,1212.0
2023-04-29 02:40:18.906101,CMP009,YouTube,4016,1516,942,5.0,2809.5
2023-04-30 02:40:18.906101,CMP009,YouTube,12470,598,978,5.0,1444.5
2023-05-01 02:40:18.906101,CMP009,YouTube,8053,826,54,3.65,1677
2023-05-02 02:40:18.906101,CMP009,YouTube,2077,997,418,2.56,1369
2023-05-03 02:40:18.906101,CMP009,YouTube,3326,895,353,0.69,638
2023-05-04 02:40:18.906101,CMP009,YouTube,4903,911,120,2.02,346
2023-05-05 02:40:18.906101,CMP009,YouTube,1826,963,252,3.51,1311
2023-05-06 02:40:18.906101,CMP009,YouTube,7231,588,267,1.11,1322
2023-05-07 02:40:18.906101,CMP009,YouTube,3082,835,429,3.7,1204
2023-05-08 02:40:18.906101,CMP009,YouTube,7131,146,285,0.37,988
2023-05-09 02:40:18.906101,CMP009,YouTube,1522,814,453,3.86,408
2023-05-10 02:40:18.906101,CMP009,YouTube,8349,528,302,2.47,1530
2023-05-11 02:40:18.906101,CMP009,YouTube,1952,196,342,4.03,1011
2023-05-12 02:40:18.906101,CMP009,YouTube,9274,271,65,3.25,268
2023-05-13 02:40:18.906101,CMP009,YouTube,2465,220,323,0.45,973
2023-05-14 02:40:18.906101,CMP009,YouTube,9456,610,245,4.89,1694
2023-05-15 02:40:18.906101,CMP009,YouTube,3642,290,477,2.61,270
2023-05-16 02:40:18.906101,CMP009,YouTube,1683,626,489,4.51,1429
2023-05-17 02:40:18.906101,CMP009,YouTube,9463,114,368,3.57,363
2023-05-18 02:40:18.906101,CMP009,YouTube,3479,389,426,4.36,1211
2023-05-19 02:40:18.906101,CMP009,YouTube,7166,429,90,4.25,429
2023-05-20 02:40:18.906101,CMP009,YouTube,1532,346,99,3.24,629
2023-05-21 02:40:18.906101,CMP009,YouTube,9131,361,403,3.11,1696
2023-05-22 02:40:18.906101,CMP009,YouTube,4164,794,152,4.16,790
2023-05-23 02:40:18.906101,CMP009,YouTube,7996,852,283,4.27,1214
2023-05-24 02:40:18.906101,CMP009,YouTube,4705,728,459,3.66,1203
2023-05-25 02:40:18.906101,CMP009,YouTube,9465,612,490,3.77,270
2023-05-26 02:40:18.906101,CMP009,YouTube,2545,309,59,0.49,742
2023-05-27 02:40:18.906101,CMP009,YouTube,5050,689,273,4.2,956
2023-05-28 02:40:18.906101,CMP009,YouTube,6289,420,213,3.17,1683
2023-05-29 02:40:18.906101,CMP009,YouTube,4395,852,312,3.74,605
2023-05-30 02:40:18.906101,CMP009,YouTube,1430,947,175,1.23,368
2023-05-31 02:40:18.906101,CMP009,YouTube,8794,775,458,2.37,1599
2023-06-01 02:40:18.906101,CMP009,YouTube,3140,524,132,1.91,821
2023-06-02 02:40:18.906101,CMP009,YouTube,2476,921,253,3.67,1085
2023-06-03 02:40:18.906101,CMP009,YouTube,8755,923,309,4.77,803
2023-06-04 02:40:18.906101,CMP009,YouTube,1650,130,459,2.74,1864
2023-06-05 02:40:18.906101,CMP009,YouTube,4552,552,242,0.35,1220
2023-06-06 02:40:18.906101,CMP009,YouTube,1125,863,182,1.33,1075
2023-06-07 02:40:18.906101,CMP009,YouTube,2580,222,314,0.29,691
2023-06-08 02:40:18.906101,CMP009,YouTube,7603,308,135,0.6,624
2023-06-09 02:40:18.906101,CMP009,YouTube,1270,469,300,2.22,627
2023-06-10 02:40:18.906101,CMP009,YouTube,4313,189,327,4.43,1615
2023-06-11 02:40:18.906101,CMP009,YouTube,4176,659,50,2.88,1745
2023-06-12 02:40:18.906101,CMP009,YouTube,7928,516,492,1.57,430
2023-06-13 02:40:18.906101,CMP009,YouTube,1188,956,437,2.31,490
2023-06-14 02:40:18.906101,CMP009,YouTube,1200,252,191,4.72,1580
2023-06-15 02:40:18.906101,CMP009,YouTube,7940,513,131,4.99,1089
2023-06-16 02:40:18.906101,CMP009,YouTube,7250,878,346,1.05,1630
2023-06-17 02:40:18.906101,CMP009,YouTube,5661,524,164,0.56,1005
2023-06-18 02:40:18.906101,CMP009,YouTube,7105,216,353,3.72,1472
2023-06-19 02:40:18.906101,CMP009,YouTube,3684,694,305,1.27,1842
2023-06-20 02:40:18.906101,CMP009,YouTube,1002,327,240,0.99,1928
2023-06-21 02:40:18.906101,CMP009,YouTube,2686,566,297,3.04,808
2023-06-22 02:40:18.906101,CMP009,YouTube,8928,313,374,1.9,232
2023-06-23 02:40:18.906101,CMP009,YouTube,4094,167,411,3.85,1373
2023-06-24 02:40:18.906101,CMP009,YouTube,4586,562,206,3.02,1165
2023-06-25 02:40:18.906101,CMP009,YouTube,8835,295,142,0.69,998
2023-06-26 02:40:18.906101,CMP009,YouTube,5996,842,248,4.36,677
2023-06-27 02:40:18.906101,CMP009,YouTube,4453,116,309,1.03,424
2023-06-28 02:40:18.906101,CMP009,YouTube,2978,979,275,1.75,994
2023-06-29 02:40:18.906101,CMP009,YouTube,5526,759,109,4.17,1944
2023-06-30 02:40:18.906101,CMP009,YouTube,2158,131,255,3.41,1992
2023-07-01 02:40:18.906101,CMP009,YouTube,4664,113,498,2.79,1636
2023-07-02 02:40:18.906101,CMP009,YouTube,5962,569,97,4.64,736
2023-07-03 02:40:18.906101,CMP009,YouTube,8247,605,380,3.28,1831
2023-07-04 02:40:18.906101,CMP009,YouTube,3410,928,272,2.9,1127
2023-07-05 02:40:18.906101,CMP009,YouTube,7631,561,210,2.64,1169
2023-07-06 02:40:18.906101,CMP009,YouTube,8417,845,77,0.36,1854
2023-07-07 02:40:18.906101,CMP009,YouTube,5071,826,259,4.54,453
2023-07-08 02:40:18.906101,CMP009,YouTube,3704,562,247,3.75,354
2023-07-09 02:40:18.906101,CMP009,YouTube,3975,483,117,0.86,663
2023-07-10 02:40:18.906101,CMP009,YouTube,5892,141,267,2.05,1380
2023-07-11 02:40:18.906101,CMP009,YouTube,5148,289,241,4.39,1254
2023-07-12 02:40:18.906101,CMP009,YouTube,3994,532,228,3.81,1570
2023-07-13 02:40:18.906101,CMP009,YouTube,7398,276,93,4.83,1620
2023-07-14 02:40:18.906101,CMP009,YouTube,4389,557,431,1.8,914
2023-07-15 02:40:18.906101,CMP009,YouTube,4634,903,422,2.04,1912
2023-07-16 02:40:18.906101,CMP009,YouTube,6408,611,389,0.83,1436
2023-07-17 02:40:18.906101,CMP009,YouTube,2538,170,387,0.16,1047
2023-07-18 02:40:18.906101,CMP009,YouTube,7216,887,93,1.23,957
2023-07-19 02:40:18.906101,CMP009,YouTube,4132,139,191,3.39,548
2023-07-20 02:40:18.906101,CMP009,YouTube,2218,800,425,3.48,626
2023-07-21 02:40:18.906101,CMP009,YouTube,4007,707,62,4.99,1689
2023-07-22 02:40:18.906101,CMP009,YouTube,5183,142,469,3.02,937
2023-07-23 02:40:18.906101,CMP009,YouTube,7544,166,399,2.21,938
2023-07-24 02:40:18.906101,CMP009,YouTube,3609,534,133,3.34,299
2023-07-25 02:40:18.906101,CMP009,YouTube,5693,440,214,0.68,1968
2023-07-26 02:40:18.906101,CMP009,YouTube,6719,602,365,0.45,1357
2023-07-27 02:40:18.906101,CMP009,YouTube,8018,522,206,1.13,322
2023-07-28 02:40:18.906101,CMP009,YouTube,9626,986,250,1.7,417
2023-07-29 02:40:18.906101,CMP009,YouTube,3880,631,474,1.25,819
2023-07-30 02:40:18.906101,CMP009,YouTube,5583,900,179,3.43,876
2023-07-31 02:40:18.906101,CMP009,YouTube,2696,931,347,1.5,816
2023-08-01 02:40:18.906101,CMP009,YouTube,9198,201,252,2.59,1360
2023-08-02 02:40:18.906101,CMP009,YouTube,8860,265,155,1.35,438
2023-08-03 02:40:18.906101,CMP009,YouTube,3671,426,88,2.44,558
2023-08-04 02:40:18.906101,CMP009,YouTube,8024,433,150,2.08,1339
2023-08-05 02:40:18.906101,CMP009,YouTube,8038,259,430,0.84,465
2023-08-06 02:40:18.906101,CMP009,YouTube,4605,130,458,4.27,1843
2023-08-07 02:40:18.906101,CMP009,YouTube,6682,871,171,0.69,1461
2023-08-08 02:40:18.906101,CMP009,YouTube,6089,358,305,0.75,1311
2023-08-09 02:40:18.906101,CMP009,YouTube,6193,449,225,2.97,730
2023-08-10 02:40:18.906101,CMP009,YouTube,3127,972,257,2.44,1292
2023-08-11 02:40:18.906101,CMP009,YouTube,5433,823,286,4.87,1732
2023-08-12 02:40:18.906101,CMP009,YouTube,3400,702,289,3.87,1272
2023-08-13 02:40:18.906101,CMP009,YouTube,4032,384,145,0.69,667
2023-08-14 02:40:18.906101,CMP009,YouTube,4956,504,475,4.65,1068
2023-08-15 02:40:18.906101,CMP009,YouTube,3102,627,158,3.96,997
2023-08-16 02:40:18.906101,CMP009,YouTube,9590,151,206,3.61,1402
2023-08-17 02:40:18.906101,CMP009,YouTube,3467,709,78,1.37,1269
2023-08-18 02:40:18.906101,CMP009,YouTube,6890,592,141,2.85,239
2023-08-19 02:40:18.906101,CMP009,YouTube,5989,461,259,4.2,1935
2023-08-20 02:40:18.906101,CMP009,YouTube,6522,423,380,4.1,1306
2023-08-21 02:40:18.906101,CMP009,YouTube,9631,222,222,2.53,1029
2023-08-22 02:40:18.906101,CMP009,YouTube,6366,499,345,0.45,600
2023-08-23 02:40:18.906101,CMP009,YouTube,6787,616,300,3.73,326
2023-08-24 02:40:18.906101,CMP009,YouTube,9899,996,476,3.65,514
2023-08-25 02:40:18.906101,CMP009,YouTube,8712,802,327,4.32,274
2023-08-26 02:40:18.906101,CMP009,YouTube,9579,209,323,1.68,1996
2023-08-27 02:40:18.906101,CMP009,YouTube,8614,268,291,3.75,1307
2023-08-28 02:40:18.906101,CMP009,YouTube,7378,277,71,1.47,375
2023-08-29 02:40:18.906101,CMP009,YouTube,8169,626,493,0.17,1256
2023-08-30 02:40:18.906101,CMP009,YouTube,6942,994,484,0.18,1815
2023-08-31 02:40:18.906101,CMP009,YouTube,3080,657,290,1.67,1806
2023-09-01 02:40:18.906101,CMP009,YouTube,1407,362,279,4.95,1050
2023-09-02 02:40:18.906101,CMP009,YouTube,3476,262,190,0.43,303
2023-09-03 02:40:18.906101,CMP009,YouTube,2165,408,199,0.38,469
2023-09-04 02:40:18.906101,CMP009,YouTube,4843,134,435,1.34,861
2023-09-05 02:40:18.906101,CMP009,YouTube,9401,385,350,2.36,1336
2023-09-06 02:40:18.906101,CMP009,YouTube,8289,165,444,3.86,663
2023-09-07 02:40:18.906101,CMP009,YouTube,9315,212,328,1.9,898
2023-09-08 02:40:18.906101,CMP009,YouTube,3005,646,459,0.43,1447
2023-09-09 02:40:18.906101,CMP009,YouTube,7799,755,199,0.58,485
2023-09-10 02:40:18.906101,CMP009,YouTube,8784,148,241,4.46,642
2023-09-11 02:40:18.906101,CMP009,YouTube,9418,400,225,1.23,1010
2023-09-12 02:40:18.906101,CMP009,YouTube,9190,426,113,4.97,1981
2023-09-13 02:40:18.906101,CMP009,YouTube,1468,513,348,4.41,1358
2023-09-14 02:40:18.906101,CMP009,YouTube,4107,252,133,2.36,575
2023-09-15 02:40:18.906101,CMP009,YouTube,1285,536,101,3.05,1098
2023-09-16 02:40:18.906101,CMP009,YouTube,3718,955,138,2.32,1421
2023-09-17 02:40:18.906101,CMP009,YouTube,8556,129,358,3.95,739
2023-09-18 02:40:18.906101,CMP009,YouTube,9865,529,433,1.79,458
2023-09-19 02:40:18.906101,CMP009,YouTube,5810,314,202,4.44,1932
2023-09-20 02:40:18.906101,CMP009,YouTube,6289,451,135,4.12,1786
2023-09-21 02:40:18.906101,CMP009,YouTube,9888,736,412,4.31,1257
2023-09-22 02:40:18.906101,CMP009,YouTube,8784,935,150,2.87,447
2023-09-23 02:40:18.906101,CMP009,YouTube,1760,455,495,3.32,1106
2023-09-24 02:40:18.906101,CMP009,YouTube,3760,830,225,0.38,955
2023-09-25 02:40:18.906101,CMP009,YouTube,3003,347,486,4.43,930
2023-09-26 02:40:18.906101,CMP009,YouTube,6547,898,79,0.9,1636
2023-09-27 02:40:18.906101,CMP009,YouTube,2862,613,303,2.12,486
2023-09-28 02:40:18.906101,CMP009,YouTube,5206,311,255,1.84,1708
2023-09-29 02:40:18.906101,CMP009,YouTube,8185,435,425,1.29,904
2023-09-30 02:40:18.906101,CMP009,YouTube,3478,490,176,1.78,1671
2023-10-01 02:40:18.906101,CMP009,YouTube,3010,355,237,0.95,351
2023-10-02 02:40:18.906101,CMP009,YouTube,4849,229,117,4.51,504
2023-10-03 02:40:18.906101,CMP009,YouTube,2573,753,68,1.31,1269
2023-10-04 02:40:18.906101,CMP009,YouTube,3186,828,116,4.13,1765
2023-10-05 02:40:18.906101,CMP009,YouTube,8088,776,496,4.96,1173
2023-10-06 02:40:18.906101,CMP009,YouTube,3965,100,347,4.18,1415
2023-10-07 02:40:18.906101,CMP009,YouTube,2450,109,88,3.62,1348
2023-10-08 02:40:18.906101,CMP009,YouTube,8557,429,245,3.35,1675
2023-10-09 02:40:18.906101,CMP009,YouTube,4037,848,166,0.27,1266
2023-10-10 02:40:18.906101,CMP009,YouTube,8357,143,183,4.85,1336
2023-10-11 02:40:18.906101,CMP009,YouTube,5237,434,365,0.35,1130
2023-10-12 02:40:18.906101,CMP009,YouTube,4998,101,122,3.94,957
2023-10-13 02:40:18.906101,CMP009,YouTube,9226,459,201,2.35,1193
2023-10-14 02:40:18.906101,CMP009,YouTube,7405,627,329,4.26,463
2023-10-15 02:40:18.906101,CMP009,YouTube,3043,910,132,2.2,814
2023-10-16 02:40:18.906101,CMP009,YouTube,2776,209,420,3.04,1821
2023-10-17 02:40:18.906101,CMP009,YouTube,4417,882,241,1.03,1480
2023-10-18 02:40:18.906101,CMP009,YouTube,9321,285,468,1.9,846
2023-10-19 02:40:18.906101,CMP009,YouTube,4822,388,235,2.59,1862
2023-10-20 02:40:18.906101,CMP009,YouTube,6177,628,360,4.56,827
2023-10-21 02:40:18.906101,CMP009,YouTube,9622,255,165,0.88,653
2023-10-22 02:40:18.906101,CMP009,YouTube,1564,360,265,4.17,1238
2023-10-23 02:40:18.906101,CMP009,YouTube,4407,777,165,3.46,1428
2023-10-24 02:40:18.906101,CMP009,YouTube,1826,293,226,2.83,1374
2023-10-25 02:40:18.906101,CMP009,YouTube,5419,188,261,3.67,1831
